1787040632500005120,4.74439,-0.20548,0.14880,0.59853,-0.22535,0.40335,-0.65443,1.41592,-0.38318,-0.22724,
1787040632566673152,4.84430,-0.23637,0.13358,0.60538,-0.22341,0.38812,-0.65800,1.47052,-0.42841,-0.16832,
1787040632633338880,4.94378,-0.26514,0.12497,0.61373,-0.23029,0.37695,-0.65438,1.52805,-0.43633,-0.06829,
1787040632700005888,5.04007,-0.29114,0.12485,0.62457,-0.24091,0.36399,-0.64760,1.53917,-0.36495,0.09830,
1787040632766673152,5.13716,-0.31204,0.13956,0.63449,-0.25546,0.35264,-0.63860,1.53453,-0.27429,0.35595,
1787040632833338112,5.24271,-0.33117,0.16385,0.63873,-0.27194,0.36122,-0.62257,1.57542,-0.24110,0.37623,
1787040632900006144,5.35577,-0.34883,0.17910,0.63688,-0.28870,0.37531,-0.60843,1.50763,-0.18125,0.12820,
1787040632966671872,5.46052,-0.36273,0.17942,0.64061,-0.29858,0.36488,-0.60607,1.49632,-0.15384,-0.11396,
1787040633033339136,5.56964,-0.37453,0.16643,0.65013,-0.30290,0.35085,-0.60207,1.55154,-0.17700,-0.27472,
1787040633100007168,5.67704,-0.38628,0.15094,0.66337,-0.29950,0.33864,-0.59629,1.61042,-0.17453,-0.19802,
1787040633166671872,5.78963,-0.39896,0.14645,0.67092,-0.29798,0.33929,-0.58818,1.64649,-0.18698,0.02781,
1787040633233339136,5.90062,-0.41373,0.15791,0.67496,-0.29139,0.34168,-0.58547,1.62100,-0.23264,0.26107,
1787040633300005888,6.00523,-0.43155,0.17571,0.67297,-0.28988,0.35138,-0.58277,1.53268,-0.28026,0.34328,
1787040633366672128,6.11121,-0.45409,0.19728,0.66926,-0.28982,0.36617,-0.57794,1.52082,-0.37171,0.32703,
1787040633433339136,6.21675,-0.47855,0.20823,0.66209,-0.28966,0.38702,-0.57267,1.52503,-0.35108,0.10997,
1787040633500005888,6.32380,-0.50368,0.20474,0.65185,-0.29029,0.40397,-0.57239,1.56367,-0.35766,-0.13774,
1787040633566673152,6.42573,-0.52886,0.18856,0.63855,-0.29206,0.42217,-0.57334,1.59814,-0.36196,-0.26307,
1787040633633338880,6.53456,-0.55345,0.16970,0.63133,-0.29141,0.42636,-0.57855,1.59428,-0.36512,-0.20677,
1787040633700005888,6.64169,-0.57805,0.16243,0.62619,-0.29688,0.42808,-0.58008,1.58463,-0.35096,-0.07310,
1787040633766673152,6.74794,-0.59841,0.16209,0.62541,-0.30214,0.42112,-0.58330,1.65229,-0.29184,0.08895,
1787040633833338112,6.85716,-0.61328,0.17336,0.62387,-0.31336,0.42228,-0.57816,1.56911,-0.18045,0.33004,
1787040633900006912,6.96513,-0.62499,0.20069,0.62418,-0.31911,0.42472,-0.57287,1.53634,-0.11635,0.39534,
1787040633966672896,7.05101,-0.62931,0.21612,0.62602,-0.32255,0.42083,-0.57180,1.43243,-0.03322,0.20365,
1787040634033339136,7.14475,-0.63176,0.22335,0.63083,-0.32236,0.40099,-0.58081,1.47271,-0.02084,-0.04165,
1787040634100007168,7.24476,-0.63677,0.21625,0.63699,-0.31764,0.38507,-0.58743,1.49754,-0.05832,-0.21479,
1787040634166671872,7.34819,-0.64299,0.19782,0.64291,-0.30742,0.37066,-0.59562,1.59371,-0.05740,-0.18754,
1787040634233338112,7.46779,-0.64964,0.18547,0.64385,-0.30153,0.37114,-0.59732,1.65456,-0.06346,-0.01122,
1787040634300004864,7.57193,-0.65685,0.18677,0.64060,-0.29594,0.37784,-0.59941,1.62085,-0.09127,0.14556,
1787040634366672128,7.67758,-0.66519,0.20080,0.63773,-0.28827,0.38868,-0.59927,1.53163,-0.14016,0.26839,
1787040634433339136,7.79209,-0.67645,0.21805,0.64031,-0.28401,0.39116,-0.59693,1.58946,-0.16756,0.34565,
1787040634500005888,7.89185,-0.68641,0.23425,0.63974,-0.29105,0.40509,-0.58475,1.51413,-0.17193,0.18416,
1787040634566670848,8.00019,-0.69874,0.23304,0.64268,-0.28840,0.41289,-0.57733,1.49296,-0.14640,-0.04983,
1787040634633338880,8.09793,-0.71031,0.21872,0.64392,-0.28741,0.41430,-0.57543,1.57638,-0.14504,-0.23277,
1787040634700005888,8.20397,-0.72134,0.19797,0.64092,-0.29341,0.42128,-0.57067,1.62837,-0.18240,-0.30951,
1787040634766671872,8.31234,-0.73328,0.18147,0.63833,-0.29481,0.42816,-0.56772,1.67719,-0.17866,-0.12892,
1787040634833339904,8.43427,-0.74935,0.17415,0.63729,-0.30416,0.42412,-0.56699,1.67807,-0.16336,0.05260,
1787040634900006144,8.54499,-0.75792,0.18922,0.64332,-0.30313,0.41769,-0.56549,1.57854,-0.10015,0.27171,
1787040634966672896,8.65931,-0.76809,0.21015,0.65046,-0.30083,0.41437,-0.56098,1.61293,-0.02567,0.37119,
1787040635033340928,8.75956,-0.76611,0.23266,0.65527,-0.30253,0.41346,-0.55511,1.54057,0.07622,0.25531,
1787040635100006144,8.87287,-0.76700,0.23511,0.65923,-0.30224,0.39963,-0.56068,1.55908,0.12585,0.00604,
1787040635166672896,8.98097,-0.75964,0.22480,0.65851,-0.30715,0.38552,-0.56867,1.63996,0.10309,-0.20705,
1787040635233339904,9.10832,-0.76335,0.19680,0.65793,-0.30769,0.37455,-0.57634,1.68046,0.07824,-0.27514,
1787040635300007168,9.21822,-0.75891,0.18360,0.65744,-0.30796,0.37081,-0.57916,1.71703,0.05397,-0.12442,
1787040635366672128,9.32834,-0.76922,0.17175,0.65691,-0.29958,0.37220,-0.58326,1.67470,0.00056,0.07442,
1787040635433340160,9.43828,-0.77084,0.18463,0.65345,-0.29210,0.37706,-0.58780,1.63261,-0.05454,0.22372,
1787040635500005120,9.57502,-0.78260,0.18970,0.64810,-0.29572,0.38854,-0.58442,1.71030,-0.12769,0.29992,
1787040635566673152,9.68805,-0.79000,0.20235,0.63618,-0.31032,0.41698,-0.57019,1.71625,-0.16655,0.12140,
1787040635633337856,9.79515,-0.80727,0.19404,0.62389,-0.31590,0.44635,-0.55834,1.64894,-0.15963,-0.13925,
1787040635700005120,9.92102,-0.81969,0.17518,0.61887,-0.31369,0.45878,-0.55509,1.64012,-0.10869,-0.28981,
1787040635766671872,10.05476,-0.82708,0.14922,0.61861,-0.31538,0.45686,-0.55599,1.69975,-0.09881,-0.34035,
1787040635833338880,10.16982,-0.83421,0.13095,0.61753,-0.31717,0.45491,-0.55778,1.74356,-0.12075,-0.22873,
1787040635900006912,10.28606,-0.83991,0.12130,0.61885,-0.32236,0.45256,-0.55524,1.74602,-0.05753,-0.06996,
1787040635966671872,10.40446,-0.84351,0.11818,0.62343,-0.33375,0.44603,-0.54864,1.70282,0.03256,0.12474,
1787040636033339136,10.51977,-0.83905,0.13168,0.62413,-0.34439,0.44581,-0.54140,1.71302,0.09740,0.27288,
1787040636100007168,10.63699,-0.83344,0.14885,0.61900,-0.35816,0.45232,-0.53289,1.63641,0.16697,0.22175,
1787040636166673920,10.77286,-0.82072,0.15690,0.61867,-0.36718,0.44260,-0.53528,1.60974,0.19169,0.01005,
1787040636233339136,10.86567,-0.81291,0.15322,0.62764,-0.36555,0.42431,-0.54074,1.57735,0.14503,-0.18622,
1787040636300007168,10.97701,-0.80245,0.13578,0.64399,-0.35181,0.40314,-0.54679,1.58500,0.12119,-0.26860,
1787040636366673920,11.09348,-0.79618,0.12045,0.65843,-0.33526,0.38715,-0.55153,1.66478,0.11338,-0.18061,
1787040636433339136,11.19785,-0.79111,0.11623,0.66702,-0.32022,0.38220,-0.55359,1.70737,0.09556,0.01762,
1787040636500005888,11.32100,-0.78559,0.12303,0.66861,-0.31408,0.38516,-0.55314,1.73468,0.05342,0.15799,
1787040636566673152,11.44060,-0.78498,0.13823,0.67094,-0.31395,0.38510,-0.55044,1.69940,-0.05560,0.25795,
1787040636633337856,11.55233,-0.79281,0.15442,0.67004,-0.31549,0.40183,-0.53856,1.63226,-0.13834,0.17171,
1787040636700005888,11.65495,-0.80353,0.16108,0.67227,-0.31037,0.41240,-0.53070,1.54772,-0.12708,-0.02846,
1787040636766673152,11.75852,-0.81336,0.15419,0.67424,-0.30198,0.41558,-0.53057,1.58473,-0.11872,-0.21839,
1787040636833338880,11.86467,-0.82215,0.13461,0.67335,-0.29671,0.41858,-0.53231,1.63921,-0.11979,-0.32500,
1787040636900006144,11.97278,-0.83246,0.11304,0.66860,-0.29569,0.42220,-0.53599,1.70918,-0.14810,-0.25074,
1787040636966674176,12.08654,-0.84161,0.10155,0.66082,-0.30048,0.42641,-0.53963,1.71272,-0.11299,-0.09004,
1787040637033339136,12.19739,-0.84785,0.10334,0.65601,-0.30987,0.42094,-0.54447,1.68717,-0.05543,0.09099,
1787040637100006144,12.31316,-0.84851,0.11558,0.65363,-0.31316,0.41469,-0.55021,1.71846,-0.00600,0.27782,
1787040637166672896,12.44383,-0.84433,0.13411,0.64714,-0.32308,0.42861,-0.54141,1.68893,0.06116,0.26531,
1787040637233339136,12.54311,-0.83928,0.14932,0.64409,-0.32700,0.42660,-0.54428,1.54864,0.12451,0.07573,
1787040637300004864,12.64529,-0.83147,0.14616,0.64504,-0.32778,0.40744,-0.55720,1.59939,0.13535,-0.17030,
1787040637366672128,12.75821,-0.82331,0.13058,0.64538,-0.32778,0.39790,-0.56367,1.64763,0.11781,-0.28145,
1787040637433337856,12.87389,-0.81874,0.11402,0.64695,-0.31966,0.39080,-0.57145,1.70320,0.08329,-0.23865,
1787040637500006912,12.98587,-0.81460,0.10532,0.64627,-0.30927,0.39546,-0.57472,1.69076,0.07526,-0.06881,
1787040637566673920,13.10062,-0.81223,0.11016,0.64244,-0.29804,0.39921,-0.58230,1.69046,0.04236,0.15385,
1787040637633338880,13.20489,-0.81140,0.12512,0.63952,-0.29288,0.40149,-0.58655,1.62554,0.00361,0.27743,
1787040637700006912,13.30925,-0.81507,0.14636,0.63755,-0.29927,0.40775,-0.58112,1.60979,-0.08393,0.26564,
1787040637766673152,13.41720,-0.82165,0.15564,0.63864,-0.29810,0.41785,-0.57331,1.55724,-0.10383,0.03512,
1787040637833338880,13.51538,-0.82852,0.15230,0.64343,-0.28976,0.42137,-0.56963,1.57920,-0.09281,-0.17686,
1787040637900006144,13.64277,-0.83442,0.13286,0.64843,-0.28458,0.42449,-0.56424,1.65193,-0.07899,-0.29005,
1787040637966671872,13.75244,-0.83893,0.11466,0.65596,-0.27890,0.41867,-0.56272,1.65486,-0.07691,-0.23513,
1787040638033338112,13.86591,-0.84213,0.10305,0.66247,-0.27936,0.41226,-0.55958,1.67568,-0.04445,-0.10287,
1787040638100007168,13.97624,-0.84491,0.10344,0.66982,-0.27983,0.39673,-0.56182,1.65241,-0.02862,0.07514,
1787040638166671872,14.09349,-0.84696,0.11488,0.67692,-0.28215,0.39195,-0.55547,1.67036,0.02306,0.26506,
1787040638233339136,14.22500,-0.84288,0.13341,0.67617,-0.28886,0.39809,-0.54851,1.69438,0.08916,0.31370,
1787040638300007168,14.33635,-0.83387,0.14848,0.67265,-0.29783,0.39939,-0.54710,1.59769,0.15429,0.16631,
1787040638366672128,14.43648,-0.82417,0.15574,0.67296,-0.30280,0.38363,-0.55521,1.60640,0.15142,-0.07388,
1787040638433339136,14.54392,-0.81720,0.14569,0.67463,-0.30403,0.37497,-0.55842,1.64582,0.11615,-0.26388,
1787040638500005888,14.67899,-0.80907,0.12553,0.67765,-0.29594,0.36727,-0.56421,1.68657,0.10024,-0.26206,
1787040638566672128,14.79041,-0.80556,0.11259,0.67686,-0.28622,0.36907,-0.56898,1.71495,0.07617,-0.09694,
1787040638633338880,14.91569,-0.80291,0.11498,0.67329,-0.27175,0.37450,-0.57670,1.72487,0.06251,0.14725,
1787040638700005888,15.02693,-0.79665,0.12845,0.66723,-0.26724,0.38345,-0.57996,1.66239,0.02675,0.25578,
1787040638766673152,15.17160,-0.79299,0.14472,0.66375,-0.26763,0.38657,-0.58171,1.68097,-0.03077,0.30043,
1787040638833338880,15.25115,-0.79734,0.16067,0.65932,-0.26674,0.39689,-0.58020,1.61503,-0.03550,0.13798,
1787040638900008960,15.36516,-0.79712,0.16180,0.65424,-0.26545,0.40356,-0.58194,1.62212,0.00382,-0.06893,
1787040638966672896,15.48594,-0.79106,0.15048,0.65114,-0.26758,0.40149,-0.58585,1.66198,0.02139,-0.22799,
1787040639033338112,15.58968,-0.78986,0.13437,0.65350,-0.26624,0.39275,-0.58974,1.67404,-0.03762,-0.27789,
1787040639100004864,15.69829,-0.79084,0.12015,0.66229,-0.26046,0.38475,-0.58780,1.74032,-0.06079,-0.13495,
1787040639166672896,15.81271,-0.78812,0.11227,0.67401,-0.26430,0.37451,-0.57931,1.74760,-0.03353,0.01541,
1787040639233339136,15.92494,-0.78613,0.12016,0.69215,-0.27236,0.36164,-0.56210,1.71605,0.03206,0.20727,
1787040639300005888,16.05772,-0.77743,0.13514,0.70448,-0.28188,0.35542,-0.54583,1.78461,0.06601,0.33087,
1787040639366672128,16.19323,-0.77144,0.15320,0.70780,-0.29437,0.36674,-0.52714,1.74781,0.11089,0.24147,
1787040639433340160,16.29693,-0.76752,0.16549,0.71544,-0.29787,0.36113,-0.51866,1.65791,0.15939,0.02597,
1787040639500005120,16.43386,-0.75930,0.16433,0.72460,-0.30116,0.34184,-0.51710,1.76067,0.18386,-0.17624,
1787040639566673152,16.59184,-0.74702,0.15200,0.72897,-0.30759,0.33177,-0.51373,1.88256,0.18263,-0.26023,
1787040639633337856,16.72648,-0.74091,0.14050,0.72918,-0.31268,0.33303,-0.50953,1.94078,0.14411,-0.13439,
1787040639700005888,16.85591,-0.73721,0.13765,0.72474,-0.31035,0.34432,-0.50979,1.87509,0.09021,0.08859,
1787040639766673920,16.97445,-0.74278,0.15049,0.71803,-0.30621,0.35131,-0.51696,1.83746,0.01638,0.23105,
1787040639833338880,17.10744,-0.75137,0.16725,0.70903,-0.30635,0.36080,-0.52274,1.79904,-0.08533,0.33759,
1787040639900006912,17.22952,-0.75598,0.18582,0.69791,-0.30504,0.37707,-0.52697,1.74980,-0.14898,0.22050,
1787040639966672896,17.35546,-0.76279,0.19105,0.68737,-0.29680,0.39047,-0.53569,1.72525,-0.13459,-0.00566,
1787040640033338112,17.45509,-0.76812,0.18707,0.68170,-0.28363,0.39253,-0.54842,1.72833,-0.10487,-0.19343,
1787040640100006144,17.56916,-0.77144,0.17176,0.67635,-0.27521,0.38828,-0.56218,1.76987,-0.09061,-0.26063,
1787040640166672896,17.70660,-0.76617,0.15988,0.67225,-0.27044,0.37974,-0.57510,1.85928,-0.11143,-0.13561,
1787040640233338112,17.82071,-0.76673,0.15665,0.66874,-0.26881,0.37534,-0.58279,1.83851,-0.07402,0.00312,
1787040640300004864,17.94070,-0.76581,0.16490,0.67049,-0.26851,0.36336,-0.58848,1.82892,-0.03331,0.17796,
1787040640366672128,18.05892,-0.76877,0.18435,0.67702,-0.25927,0.34931,-0.59364,1.82254,0.00909,0.38139,
1787040640433340160,18.19200,-0.76855,0.20529,0.67225,-0.25783,0.35916,-0.59381,1.89310,0.05301,0.34040,
1787040640500008192,18.34339,-0.75645,0.21824,0.65806,-0.26265,0.37364,-0.59863,1.88916,0.12440,0.08507,
1787040640566672128,18.46411,-0.74233,0.21659,0.64844,-0.26576,0.36980,-0.61003,1.89149,0.14162,-0.15124,
1787040640633339904,18.58681,-0.72970,0.20151,0.64154,-0.26245,0.36762,-0.61999,1.88312,0.13762,-0.28558,
1787040640700006912,18.72394,-0.71391,0.18557,0.63870,-0.25153,0.36103,-0.63123,1.92564,0.16370,-0.15489,
1787040640766674944,18.85251,-0.70050,0.17996,0.63677,-0.24130,0.35827,-0.63870,1.91253,0.13896,0.05529,
1787040640833338880,18.97975,-0.68861,0.18704,0.62892,-0.23154,0.36141,-0.64825,1.90399,0.10096,0.22884,
1787040640900005120,19.10138,-0.67872,0.20319,0.62105,-0.22890,0.35942,-0.65781,1.85686,0.02609,0.36419,
1787040640966671872,19.23675,-0.67393,0.22400,0.61275,-0.23221,0.36957,-0.65881,1.84045,-0.05858,0.33303,
1787040641033339136,19.35864,-0.68278,0.23956,0.60551,-0.23062,0.37914,-0.66063,1.80238,-0.08196,0.08168,
1787040641100007168,19.49034,-0.68088,0.23423,0.60243,-0.22294,0.38469,-0.66287,1.83194,-0.07123,-0.14490,
1787040641166672896,19.60805,-0.68238,0.21934,0.60151,-0.21509,0.38623,-0.66539,1.86690,-0.06292,-0.25773,
1787040641233339904,19.73693,-0.68831,0.20290,0.60046,-0.20861,0.38080,-0.67151,1.94194,-0.10667,-0.19591,
1787040641300005888,19.87894,-0.69027,0.19161,0.59939,-0.21149,0.38685,-0.66809,2.06926,-0.12494,-0.04749,
1787040641366672128,20.01307,-0.70001,0.18889,0.60035,-0.23154,0.39938,-0.65304,2.16196,-0.13364,0.09079,
1787040641433337856,20.15777,-0.70556,0.19820,0.60317,-0.25114,0.41745,-0.63154,2.12572,-0.06624,0.28973,
1787040641500006912,20.29702,-0.70100,0.20827,0.59791,-0.27744,0.43796,-0.61133,2.10360,-0.00486,0.28373,
1787040641566673152,20.44423,-0.69185,0.21184,0.59348,-0.30096,0.45305,-0.59326,2.03800,0.02317,0.06591,
1787040641633337856,20.57852,-0.68516,0.20455,0.59790,-0.31279,0.45598,-0.58031,2.00131,0.01488,-0.15240,
1787040641700006912,20.70901,-0.68199,0.19183,0.61765,-0.31750,0.44817,-0.56289,1.93361,0.01163,-0.28385,
1787040641766673152,20.81650,-0.68100,0.17881,0.65736,-0.30684,0.42559,-0.54093,1.88572,-0.01597,-0.22318,
1787040641833338112,20.94310,-0.68708,0.17405,0.67539,-0.29010,0.41286,-0.53781,1.87958,-0.07481,-0.06686,
1787040641900006144,21.08310,-0.69959,0.17956,0.67743,-0.26541,0.41544,-0.54594,1.92452,-0.17937,0.13345,
1787040641966674176,21.21731,-0.71647,0.19340,0.68816,-0.24846,0.41379,-0.54174,1.85464,-0.22449,0.27419,
1787040642033339136,21.32923,-0.73059,0.22505,0.69663,-0.24879,0.41876,-0.52674,1.89109,-0.29456,0.33870,
1787040642100006144,21.51358,-0.72313,0.24408,0.69992,-0.25165,0.43009,-0.51167,1.88720,-0.23460,0.15851,
1787040642166671872,21.59460,-0.77775,0.23949,0.70878,-0.24311,0.42670,-0.50642,1.81178,-0.27887,-0.09781,
1787040642233339136,21.70905,-0.80134,0.22734,0.71413,-0.23395,0.42510,-0.50455,1.84125,-0.28725,-0.24809,
1787040642300005888,21.85506,-0.82381,0.20990,0.71560,-0.22985,0.41650,-0.51149,1.87125,-0.34556,-0.19639,
1787040642366672128,21.97445,-0.85128,0.19997,0.71106,-0.21849,0.41546,-0.52349,1.87403,-0.37726,-0.03516,
1787040642433337856,22.10494,-0.87932,0.20443,0.70940,-0.21548,0.39779,-0.54044,1.92332,-0.38204,0.18668,
1787040642500006912,22.21837,-0.91396,0.21452,0.70254,-0.21400,0.40073,-0.54777,1.88283,-0.39352,0.33404,
1787040642566672128,22.37324,-0.94239,0.23297,0.68746,-0.20746,0.41240,-0.56061,1.96309,-0.32820,0.36504,
1787040642633338880,22.54065,-0.96176,0.24972,0.66895,-0.21365,0.42410,-0.57184,1.98405,-0.24610,0.19098,
1787040642700006912,22.61805,-0.98075,0.25515,0.65404,-0.21708,0.41715,-0.59253,1.91949,-0.24260,-0.03532,
1787040642766673920,22.74562,-1.00235,0.24381,0.64017,-0.21915,0.41383,-0.60901,1.95725,-0.28542,-0.21405,
1787040642833338880,22.81913,-1.02652,0.23147,0.63368,-0.21029,0.40435,-0.62509,1.87524,-0.31621,-0.21252,
1787040642900005120,22.98531,-1.04770,0.22268,0.63086,-0.20071,0.39928,-0.63428,1.96106,-0.34260,-0.05412,
1787040642966672896,23.11402,-1.07230,0.22690,0.62857,-0.19051,0.39696,-0.64112,1.95866,-0.37834,0.17396,
1787040643033339136,23.25391,-1.09939,0.24182,0.62209,-0.19063,0.40051,-0.64518,1.93647,-0.43099,0.30192,
1787040643100006144,23.35343,-1.14984,0.25291,0.61584,-0.19631,0.40408,-0.64724,1.83965,-0.58420,0.33116,
1787040643166671872,23.51156,-1.16981,0.28135,0.60818,-0.20039,0.41931,-0.64354,1.84707,-0.59915,0.16425,
1787040643233339136,23.66495,-1.21005,0.28104,0.60209,-0.19752,0.42890,-0.64384,1.85235,-0.59066,-0.07840,
1787040643300007168,23.78092,-1.24888,0.26934,0.59805,-0.18900,0.42850,-0.65039,1.89965,-0.60201,-0.23443,
1787040643366672896,23.91349,-1.29088,0.25175,0.59403,-0.18484,0.42628,-0.65670,1.93203,-0.62676,-0.25837,
1787040643433339136,24.05374,-1.33686,0.23771,0.58960,-0.17911,0.42414,-0.66362,2.01648,-0.67349,-0.11633,
1787040643500011008,24.18702,-1.37959,0.23395,0.58299,-0.18200,0.42119,-0.67052,2.00316,-0.62955,0.05926,
1787040643566672128,24.31015,-1.42372,0.24553,0.57999,-0.18346,0.41452,-0.67686,1.97847,-0.59156,0.27480,
1787040643633337856,24.44215,-1.46213,0.26769,0.57509,-0.18409,0.42059,-0.67712,2.04849,-0.55790,0.39162,
1787040643700006912,24.59234,-1.49750,0.28804,0.56529,-0.19457,0.43722,-0.67188,2.01708,-0.46807,0.27428,
1787040643766671872,24.71970,-1.52464,0.29975,0.55921,-0.19834,0.43225,-0.67905,1.95628,-0.41450,0.03456,
1787040643833338112,24.84140,-1.55349,0.29457,0.55662,-0.20056,0.41952,-0.68844,1.99165,-0.44916,-0.18945,
1787040643900007936,24.97484,-1.58529,0.28015,0.55452,-0.19966,0.40992,-0.69614,2.01237,-0.47875,-0.25311,
1787040643966671872,25.11497,-1.62072,0.26874,0.55434,-0.19529,0.40527,-0.70023,2.06082,-0.52309,-0.08439,
1787040644033339136,25.25073,-1.65791,0.27065,0.55294,-0.18734,0.40725,-0.70236,2.02156,-0.56141,0.15872,
1787040644100006144,25.37110,-1.69809,0.29215,0.55010,-0.18055,0.41018,-0.70466,1.97509,-0.59567,0.30422,
1787040644166671872,25.50020,-1.73634,0.31298,0.54867,-0.18644,0.40567,-0.70685,1.94920,-0.68659,0.38353,
1787040644233339136,25.63725,-1.78792,0.33782,0.54729,-0.19142,0.42254,-0.69663,1.88373,-0.77036,0.22737,
1787040644300005888,25.75449,-1.84096,0.34699,0.55228,-0.18562,0.43300,-0.68778,1.83932,-0.76668,-0.01676,
1787040644366672896,25.88254,-1.89431,0.33813,0.55800,-0.17429,0.43415,-0.68540,1.89385,-0.77440,-0.18837,
